haproxy-cfg-frontent-name;region-instance;frontend-name;ip-address;ip-scope;ip-name;listener-name;request-type;listener-protocol;listener-port;certificate-name;agw-managed-identity;key-vault;certificate;ssl-profile;listener-type;host-type;implement;domain;hostnames;url-path;url-parameters;routing-rule-name;redir;backend-name;backend-server-name;backend-port;backend-fqdn-or-ip;backend-protocol;backend-comments;bad-gateway-502-page;forbidden-403-page;internal-server-error-500-page;service-unavailable-503-page;gateway timeout-504-page;bad-request-400-page;method-not-allowed-405-page;request-timeout-408-page;Notes
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/datecalculationservice-api;;;;bizay-beta-mx-datecalculationservice-api;bizay-beta-mx-datecalculationservice-api;443;bizay-beta-mx-datecalculationservice-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/delivery-api;;;;bizay-beta-mx-delivery-api;bizay-beta-mx-delivery-api;443;bizay-beta-mx-delivery-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/discounts-api;;;;bizay-beta-mx-discounts-api;bizay-beta-mx-discounts-api;443;bizay-beta-mx-discounts-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/filerevision-api;;;;bizay-beta-mx-filerevision-api;bizay-beta-mx-filerevision-api;443;bizay-beta-mx-filerevision-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/logistic-api;;;;bizay-beta-mx-logistic-api;bizay-beta-mx-logistic-api;443;bizay-beta-mx-logistic-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/paymentsystem-api;;;;bizay-beta-mx-paymentsystem-api;bizay-beta-mx-paymentsystem-api;443;bizay-beta-mx-paymentsystem-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/postproduction-api;;;;bizay-beta-mx-postproduction-api;bizay-beta-mx-postproduction-api;443;bizay-beta-mx-postproduction-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/pricing-api;;;;bizay-beta-mx-pricing-api;bizay-beta-mx-pricing-api;443;bizay-beta-mx-pricing-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/productimages-api;;;;bizay-beta-mx-productimages-api;bizay-beta-mx-productimages-api;443;bizay-beta-mx-productimages-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/productionservice-api;;;;bizay-beta-mx-productionservice-api;bizay-beta-mx-productionservice-api;443;bizay-beta-mx-productionservice-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/publicorderservice-api;;;;bizay-beta-mx-publicorderservice-api;bizay-beta-mx-publicorderservice-api;443;bizay-beta-mx-publicorderservice-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/publicproduction-api;;;;bizay-beta-mx-publicproduction-api;bizay-beta-mx-publicproduction-api;443;bizay-beta-mx-publicproduction-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/resources-api;;;;bizay-beta-mx-resources-api;bizay-beta-mx-resources-api;443;bizay-beta-mx-resources-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/store-aggregator-api;;;;bizay-beta-mx-store-aggregator-api;bizay-beta-mx-store-aggregator-api;443;bizay-beta-mx-store-aggregator-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/billingservice-api;;;;bizay-beta-pt-billingservice-api;bizay-beta-pt-billingservice-api;443;bizay-beta-pt-billingservice-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/calculator-api;;;;bizay-beta-pt-calculator-api;bizay-beta-pt-calculator-api;443;bizay-beta-pt-calculator-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/chilieditor-api;;;;bizay-beta-pt-chilieditor-api;bizay-beta-pt-chilieditor-api;443;bizay-beta-pt-chilieditor-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/clients-api;;;;bizay-beta-pt-clients-api;bizay-beta-pt-clients-api;443;bizay-beta-pt-clients-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/datecalculationservice-api;;;;bizay-beta-pt-datecalculationservice-api;bizay-beta-pt-datecalculationservice-api;443;bizay-beta-pt-datecalculationservice-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/delivery-api;;;;bizay-beta-pt-delivery-api;bizay-beta-pt-delivery-api;443;bizay-beta-pt-delivery-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/discounts-api;;;;bizay-beta-pt-discounts-api;bizay-beta-pt-discounts-api;443;bizay-beta-pt-discounts-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/filerevision-api;;;;bizay-beta-pt-filerevision-api;bizay-beta-pt-filerevision-api;443;bizay-beta-pt-filerevision-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/logistic-api;;;;bizay-beta-pt-logistic-api;bizay-beta-pt-logistic-api;443;bizay-beta-pt-logistic-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/paymentsystem-api;;;;bizay-beta-pt-paymentsystem-api;bizay-beta-pt-paymentsystem-api;443;bizay-beta-pt-paymentsystem-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/postproduction-api;;;;bizay-beta-pt-postproduction-api;bizay-beta-pt-postproduction-api;443;bizay-beta-pt-postproduction-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/pricing-api;;;;bizay-beta-pt-pricing-api;bizay-beta-pt-pricing-api;443;bizay-beta-pt-pricing-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/productimages-api;;;;bizay-beta-pt-productimages-api;bizay-beta-pt-productimages-api;443;bizay-beta-pt-productimages-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/productionservice-api;;;;bizay-beta-pt-productionservice-api;bizay-beta-pt-productionservice-api;443;bizay-beta-pt-productionservice-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/publicorderservice-api;;;;bizay-beta-pt-publicorderservice-api;bizay-beta-pt-publicorderservice-api;443;bizay-beta-pt-publicorderservice-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/publicproduction-api;;;;bizay-beta-pt-publicproduction-api;bizay-beta-pt-publicproduction-api;443;bizay-beta-pt-publicproduction-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/resources-api;;;;bizay-beta-pt-resources-api;bizay-beta-pt-resources-api;443;bizay-beta-pt-resources-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-eu.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.eu.api.bizay.com;/store-aggregator-api;;;;bizay-beta-pt-store-aggregator-api;bizay-beta-pt-store-aggregator-api;443;bizay-beta-pt-store-aggregator-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/editor-backend;;;;bizay-beta-us-editor-backend;bizay-beta-us-editor-backend;443;bizay-beta-us-editor-backend.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-na.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.na.api.bizay.com;/editor-frontend;;;;bizay-beta-us-editor-frontend;bizay-beta-us-editor-frontend;443;bizay-beta-us-editor-frontend.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-gl.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.gl.api.bizay.com;/auth-sil-api;;;;bizay-beta-auth-sil-api;bizay-beta-auth-sil-api;443;bizay-beta-auth-sil-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-gl.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.gl.api.bizay.com;/backoffice-sil-api;;;;bizay-beta-backoffice-sil-api;bizay-beta-backoffice-sil-api;443;bizay-beta-backoffice-sil-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-gl.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.gl.api.bizay.com;/master-aggregator-api;;;;bizay-beta-master-aggregator-api;bizay-beta-master-aggregator-api;443;bizay-beta-master-aggregator-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-gl.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.gl.api.bizay.com;/productreviews-api;;;;bizay-beta-productreviews-api;bizay-beta-productreviews-api;443;bizay-beta-productreviews-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-gl.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.gl.api.bizay.com;/sil-api;;;;bizay-beta-sil-api;bizay-beta-sil-api;443;bizay-beta-sil-api.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-gl.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.gl.api.bizay.com;/adb2c-compat;;;;bizay-tests-adb2c-compat;bizay-tests-adb2c-compat;443;bizay-tests-adb2c-compat.azurewebsites.net;HTTPS;;;;;;;;;;
FRONTEND_VIP_4.180.112.137;beta;Beta-Staging-QA-Public-IP-Frontend;4.180.112.137;Public;betaGwPublicFrontendIpIPv4;Listener-FE-443-beta-wild-gl.api.bizay.com-BE-443-webapi;forward;https;443;wild--bizay-com;;lab-bizay-kv-02;wild--bizay-com;;Multiple/Wildcard;Multi site;Y;bizay.com;beta.gl.api.bizay.com;/msgraph;;;;bizay-tests-msgraph;bizay-tests-msgraph;443;bizay-tests-msgraph.azurewebsites.net;HTTPS;;;;;;;;;;
